Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,2003,4.29443979263306,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,2002,4.10093021392822,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,2001,3.84251999855042,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,2000,3.59856009483337,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1999,3.41037011146545,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1998,3.36864995956421,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1997,3.32311010360718,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1996,3.32288002967834,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1995,3.2890899181366,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1994,3.24592995643616,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1993,3.0271201133728,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1992,2.85837006568909,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1991,2.76877999305725,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1990,2.66880989074707,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1989,2.71185994148254,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1988,2.58073997497559,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1987,2.49406003952026,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1986,2.41437005996704,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1985,2.33823990821838,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1984,2.27237010002136,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1983,2.20584988594055,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1982,2.1628201007843,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1981,2.07570004463196,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1980,2.02272009849548,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1979,1.95837998390198,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1978,1.91220998764038,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1977,1.85879004001617,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1976,1.82842004299164,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1975,1.79662001132965,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1974,1.76127004623413,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1973,1.70510005950928,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1972,1.70165002346039,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1971,1.70182001590729,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Eastern and Southern,AFE,1970,1.70385003089905,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2020,8.40126037597656,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2019,8.12007999420166,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2018,7.84447002410889,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2017,7.55393981933594,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2016,7.48097991943359,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2015,7.61407995223999,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2014,7.46829986572266,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2013,7.27530002593994,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2012,6.8206901550293,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2011,6.49644994735718,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2010,6.35894012451172,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2009,6.16147994995117,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2008,5.9764199256897,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2007,5.814040184021,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2006,5.6274299621582,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2005,5.57874011993408,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2004,5.23688983917236,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2003,5.01598978042603,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2002,4.66584014892578,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2001,4.28763008117676,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,2000,3.9396800994873,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1999,3.43951988220215,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1998,3.17218995094299,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1997,2.93656992912292,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1996,2.6635000705719,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1995,2.40839004516602,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1994,2.20061993598938,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1993,1.98898005485535,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1992,1.79612994194031,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1991,1.61705005168915,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1990,1.46303999423981,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1989,1.32181000709534,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1988,1.29053997993469,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1987,1.29200005531311,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1986,1.24481999874115,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1985,1.16715002059937,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1984,1.0662499666214,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1983,1.02037000656128,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1982,0.968739986419678,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1981,0.885230004787445,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1980,0.74602997303009,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1979,0.671169996261597,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1978,0.536759972572327,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1977,0.468760013580322,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1976,0.383399993181229,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1975,0.338270008563995,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1974,0.313659995794296,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1973,0.290280014276505,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1972,0.270909994840622,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1971,0.259820014238358,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Africa Western and Central,AFW,1970,0.26010999083519,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2020,35.0498085021973,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2019,35.1082382202148,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2018,34.5604591369629,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2017,32.7280807495117,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2016,32.0704689025879,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2015,30.9370994567871,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2014,29.1625499725342,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2013,27.9120101928711,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2012,26.3981990814209,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2011,25.0837993621826,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2010,25.5849609375,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2009,24.9003105163574,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2008,24.212760925293,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2007,22.5239791870117,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2006,22.3175296783447,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2005,21.4244499206543,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2004,20.0718898773193,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2003,19.0586490631104,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2002,18.5494995117188,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2001,17.464750289917,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,2000,16.7097606658936,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1999,16.202299118042,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1998,14.7218904495239,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1997,13.8036203384399,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1996,12.8406896591187,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1995,11.9560804367065,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1994,11.1179895401001,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1993,10.5673198699951,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1992,9.6502103805542,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1991,9.08343029022217,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1990,9.09825038909912,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1989,8.82616996765137,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1988,8.88589954376221,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1987,8.45147037506104,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1986,8.40213012695313,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1985,8.3014497756958,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1984,8.16905975341797,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1983,7.93313980102539,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1982,7.74149990081787,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1981,7.43381023406982,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1980,6.9624400138855,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1979,6.65398979187012,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1978,6.47121000289917,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1977,6.18410015106201,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1976,5.89192008972168,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1975,5.36607980728149,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1974,4.96809005737305,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1973,4.67296981811523,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1972,4.42674016952515,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1971,4.29866981506348,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Arab World,ARB,1970,4.28997993469238,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2016,29.5308094024658,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2015,29.2364406585693,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2014,29.812780380249,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2013,30.2125205993652,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2012,30.1998500823975,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2011,29.0462093353271,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2010,29.2786998748779,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2009,27.3205604553223,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2008,26.3111000061035,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2007,24.38743019104,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2006,22.7731704711914,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2005,22.5036697387695,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2004,23.151029586792,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2003,21.7384204864502,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2002,20.297679901123,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2001,18.6100006103516,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,2000,16.9932594299316,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1999,13.4712495803833,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1998,13.0189304351807,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1997,12.6112804412842,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1996,11.8795499801636,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1995,11.1748399734497,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1994,10.6438798904419,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1993,9.95864009857178,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1992,9.52274036407471,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1991,9.30562019348145,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1990,8.19289970397949,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1989,7.47393989562988,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1988,7.09660005569458,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1987,6.76618003845215,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1986,6.39036989212036,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1985,6.08370018005371,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1984,5.81445980072021,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1983,5.84927988052368,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1982,6.28952980041504,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1981,6.15620994567871,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1980,6.08324003219604,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1979,6.10500001907349,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1978,6.08678007125854,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1977,6.04823017120361,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1976,5.74736976623535,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1975,5.17142009735107,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1974,4.88757991790771,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1973,4.80624008178711,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1972,4.62943983078003,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1971,4.43923997879028,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Caribbean small states,CSS,1970,4.4345498085022,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2020,75.8632125854492,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2019,74.4800491333008,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2018,73.4233703613281,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2017,72.5474166870117,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2016,71.8709030151367,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2015,71.9508819580078,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2014,73.4102478027344,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2013,75.6032485961914,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2012,77.5878295898438,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2011,80.2777481079102,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2010,81.2895431518555,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2009,79.8590927124023,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2008,77.5066909790039,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2007,73.2294311523438,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2006,69.6751708984375,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2005,66.0818862915039,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2004,61.7437400817871,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2003,57.7024612426758,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2002,53.6932487487793,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2001,49.4019317626953,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,2000,44.2517890930176,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1999,40.185001373291,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1998,35.5891799926758,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1997,34.8681182861328,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1996,31.6276607513428,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1995,27.1208000183105,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1994,24.3532199859619,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1993,21.1637496948242,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1992,19.6081790924072,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1991,19.3830394744873,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1990,18.5741100311279,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1989,18.2522392272949,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1988,17.9234409332275,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1987,17.9969100952148,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1986,17.9699592590332,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1985,17.5174407958984,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1984,17.289249420166,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1983,16.8534698486328,
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Central Europe and the Baltics,CEB,1982,16.9928207397461,
